SaleID,SaleDate,CustomerID,ProductID,QuantitySold,SaleAmount,PaymentMethod,Region
5808,3/16/2024,CUST_4043,2703,9,31275.54,Cash,West
5809,8/27/2024,CUST_7227,2456,4,76164.66,UPI,Central
5810,1/21/2022,CUST_2404,2975,9,62355.04,Net Banking,South
5811,10/21/2022,CUST_5839,2735,7,8663.74,Debit Card,Central
5812,5/24/2024,CUST_5037,3039,3,51770.7,Net Banking,Central
5813,9/2/2023,CUST_2204,2615,7,34986.8,Credit Card,West
5814,10/24/2023,CUST_2344,2349,1,33528.49,Cash,South
5815,11/5/2021,CUST_5390,2371,3,60623.37,Net Banking,Central
5816,5/7/2021,CUST_3526,2602,6,32910.16,UPI,North
5817,7/12/2023,CUST_7225,2200,4,77912.48,Credit Card,East
5818,7/31/2021,CUST_3527,2965,7,8008.35,Credit Card,East
5819,12/5/2022,CUST_7383,2263,3,66378.44,Debit Card,North
5820,6/22/2021,CUST_6188,2530,1,81110.29,Net Banking,East
5821,10/31/2023,CUST_6909,2375,9,67610.34,Cash,West
5822,8/16/2024,CUST_2745,2688,6,50225.69,Credit Card,North
5823,12/20/2021,CUST_2499,2183,8,95080.39,UPI,West
5824,3/22/2021,CUST_1085,2456,3,30693.91,UPI,South
5825,5/23/2022,CUST_6050,2728,8,2897.62,Cash,East
5826,12/20/2024,CUST_8286,2458,2,43766.95,UPI,West
5827,6/16/2023,CUST_6896,2629,4,4268.18,Debit Card,East
5828,6/19/2023,CUST_5419,2862,3,95439.74,Cash,South
5829,12/10/2023,CUST_2674,2679,1,21781.89,UPI,Central
5830,12/7/2023,CUST_3170,2762,7,79103.78,Debit Card,East
5831,6/2/2024,CUST_2430,2534,2,77682.64,UPI,South
5832,11/22/2021,CUST_4070,2603,4,22555.16,Net Banking,North
5833,1/16/2023,CUST_8061,2950,9,62501.43,Cash,East
5834,2/3/2023,CUST_8353,2242,6,5759.82,UPI,North
5835,8/3/2022,CUST_9395,2964,8,48873.88,UPI,South
5836,3/5/2023,CUST_7685,2110,2,2450.07,Debit Card,North
5837,4/18/2023,CUST_2692,2146,7,92193.24,Net Banking,West
5838,11/24/2022,CUST_1430,2968,6,97632.52,Net Banking,Central
5839,10/22/2024,CUST_2468,2399,9,23005.99,Debit Card,North
5840,5/9/2024,CUST_6798,3025,7,21602.5,Net Banking,West
5841,4/18/2021,CUST_2524,2246,1,75618.3,UPI,Central
5842,7/16/2024,CUST_6315,2782,8,26084.56,UPI,South
5843,8/18/2024,CUST_7311,2612,3,89612.58,Net Banking,South
5844,11/17/2022,CUST_1202,2847,2,57818.98,UPI,East
5845,5/15/2021,CUST_5781,2111,3,35726.98,Net Banking,West
5846,11/7/2022,CUST_7779,2309,6,83436.68,Debit Card,Central
5847,7/13/2021,CUST_7353,2282,3,49847.26,Cash,East
5848,2/17/2024,CUST_2387,2411,5,91251.66,Debit Card,East
5849,10/21/2024,CUST_4977,2702,6,92873.41,Cash,South
5850,3/3/2023,CUST_9537,2839,8,17376.6,Debit Card,North
5851,8/5/2022,CUST_3778,2938,7,1230.02,Credit Card,Central
5852,6/1/2022,CUST_7237,2294,8,98409.16,UPI,South
5853,9/6/2024,CUST_3777,2648,3,90707.62,Debit Card,South
5854,5/19/2024,CUST_3274,2370,4,6489.08,Cash,North
5855,11/4/2021,CUST_5405,2166,6,83470.39,Net Banking,West
5856,11/14/2022,CUST_5933,2999,7,46322.69,Net Banking,West
5857,6/16/2021,CUST_5397,2682,9,26637.2,Debit Card,Central
5858,4/8/2024,CUST_9079,2363,1,87995.91,Debit Card,North
5859,9/21/2024,CUST_3390,2642,8,20470.06,Debit Card,North
5860,10/17/2021,CUST_2036,2119,8,94782.7,Net Banking,East
5861,12/18/2022,CUST_3739,2010,6,21356.53,Credit Card,North
5862,9/28/2022,CUST_8121,2926,4,61754.64,Debit Card,Central
5863,9/5/2024,CUST_5521,2561,3,23085.55,Net Banking,North
5864,12/1/2024,CUST_7899,2429,3,55021.2,Net Banking,East
5865,9/18/2024,CUST_5911,2346,6,68713.54,Debit Card,West
5866,3/14/2023,CUST_8933,2325,8,19832.57,Cash,North
5867,9/22/2021,CUST_2260,3003,7,52567.69,Cash,North
5868,5/3/2024,CUST_6916,2181,1,47436.91,UPI,Central
5869,12/22/2024,CUST_5123,2266,6,8032.7,Net Banking,East
5870,6/23/2021,CUST_5040,2889,7,82012.47,UPI,North
5871,9/27/2022,CUST_9123,2880,7,34232.56,UPI,Central
5872,2/19/2024,CUST_4203,2827,9,57883.64,Cash,East
5873,2/11/2023,CUST_8501,2879,5,51963.64,Cash,South
5874,8/10/2024,CUST_2752,2978,1,51812.79,Credit Card,East
5875,11/4/2022,CUST_3219,2786,2,11615.02,Net Banking,South
5876,9/19/2021,CUST_5991,2010,4,42924.72,Credit Card,South
5877,10/4/2024,CUST_1110,2078,5,45784.31,Debit Card,East
5878,12/10/2024,CUST_7483,2409,9,73630.64,Credit Card,East
5879,11/4/2024,CUST_6443,2765,1,84161.86,Debit Card,Central
5880,12/15/2023,CUST_7224,2029,3,54953.25,UPI,East
5881,7/11/2021,CUST_6399,2660,5,9591.51,Net Banking,West
5882,8/16/2024,CUST_8212,2391,3,24448.1,Credit Card,North
5883,10/5/2024,CUST_6484,2037,4,17328.47,Net Banking,East
5884,5/18/2023,CUST_8055,2009,3,13336.89,UPI,South
5885,11/8/2023,CUST_3230,2510,4,37224.03,UPI,South
5886,1/12/2023,CUST_5922,2464,1,23709.96,UPI,East
5887,2/7/2021,CUST_6253,2706,8,22612.01,UPI,North
5888,1/13/2023,CUST_4290,2640,4,6414.62,Cash,North
5889,9/25/2022,CUST_8848,2265,7,2749.33,Cash,Central
5890,1/5/2022,CUST_6147,2211,2,11174.06,UPI,Central
5891,3/15/2022,CUST_3910,2786,2,18047.55,UPI,Central
5892,12/1/2022,CUST_7524,3031,6,43667.39,Credit Card,North
5893,9/23/2023,CUST_6228,2627,2,51541.51,Net Banking,South
5894,1/29/2022,CUST_5775,2343,6,14918.6,Credit Card,Central
5895,4/9/2022,CUST_9044,2134,2,43053.55,UPI,East
5896,10/9/2021,CUST_4971,2094,4,34833.14,Cash,Central
5897,11/14/2021,CUST_6339,2611,7,19158.94,Debit Card,East
5898,6/8/2021,CUST_7161,2596,8,1677.23,Cash,East
5899,8/29/2022,CUST_5592,2934,3,47234.77,Cash,South
5900,7/27/2021,CUST_7437,2692,9,68879.52,Cash,East
5901,11/6/2023,CUST_6980,2889,2,23401.46,Debit Card,Central
5902,1/11/2024,CUST_2865,2275,8,14048.88,UPI,South
5903,12/15/2023,CUST_4273,2702,8,88817.23,UPI,South
5904,3/19/2021,CUST_9939,3004,4,28227.45,UPI,North
5905,9/17/2024,CUST_3947,2736,1,23137.65,Cash,East
5906,11/21/2022,CUST_1440,2386,1,85852.6,Net Banking,Central
5907,6/19/2024,CUST_8563,2338,2,81893.6,Net Banking,East
5908,9/26/2021,CUST_4434,2827,9,45386.3,Credit Card,Central
5909,5/8/2024,CUST_8183,2040,2,49434.65,Net Banking,West
5910,2/11/2023,CUST_5773,2468,2,22557.12,Cash,North
5911,11/12/2021,CUST_2133,2460,6,8751.87,UPI,South
5912,11/29/2021,CUST_7703,2269,7,57769.75,Net Banking,North
5913,1/6/2022,CUST_9180,2433,7,10736.15,Debit Card,West
5914,11/19/2024,CUST_3280,2045,9,45478.18,Debit Card,North
5915,7/3/2024,CUST_5961,3034,6,94109.22,UPI,North
5916,12/6/2021,CUST_4965,2347,8,95330.6,Net Banking,West
5917,6/16/2023,CUST_5139,2253,6,24693.9,Cash,North
5918,3/31/2021,CUST_3525,2751,2,62787.23,Cash,North
5919,4/22/2023,CUST_7932,2077,1,47933.55,Net Banking,West
5920,1/17/2023,CUST_7176,2769,5,87692.83,Credit Card,West
5921,10/17/2024,CUST_2211,2524,9,27871.66,Credit Card,South
5922,5/2/2022,CUST_8357,2100,8,1366.54,Debit Card,Central
5923,6/29/2023,CUST_8851,2099,4,17093.56,UPI,Central
5924,6/4/2024,CUST_7566,2222,5,35602.76,Debit Card,West
5925,8/7/2022,CUST_9755,2041,5,32256.39,UPI,Central
5926,7/9/2023,CUST_9300,2099,6,79344.93,UPI,East
5927,4/25/2022,CUST_7853,2238,3,68375.51,UPI,East
5928,12/30/2023,CUST_9907,2854,5,30656.08,UPI,East
5929,5/5/2022,CUST_1602,2910,2,46316.64,Cash,South
5930,9/26/2022,CUST_6890,2779,1,10460.35,Net Banking,Central
5931,8/19/2023,CUST_9796,2254,1,89916.5,UPI,North
5932,2/2/2022,CUST_2392,2518,7,93607.06,Net Banking,West
5933,1/24/2023,CUST_2791,2972,2,98000.55,UPI,Central
5934,10/21/2024,CUST_5067,2314,4,86986.73,Cash,South
5935,3/14/2024,CUST_6816,2421,5,18222.13,Cash,North
5936,6/22/2023,CUST_3725,2020,7,5573.45,Net Banking,West
5937,8/4/2023,CUST_1725,2617,2,58380.08,Net Banking,North
5938,8/1/2022,CUST_7547,2862,6,91347.9,Debit Card,West
5939,2/22/2023,CUST_6432,2207,1,18557.78,Debit Card,East
5940,10/27/2023,CUST_8052,2553,7,1697.25,Credit Card,West
5941,12/17/2023,CUST_2735,2281,9,80744.11,Debit Card,West
5942,5/8/2023,CUST_1172,2858,5,8602.77,Debit Card,South
5943,11/28/2021,CUST_2615,2215,5,41956.9,UPI,South
5944,2/13/2022,CUST_5239,3048,4,68209.85,Credit Card,South
5945,5/23/2024,CUST_4637,2242,3,24442.96,Debit Card,Central
5946,10/11/2021,CUST_9366,2579,9,9312.29,Debit Card,East
5947,5/28/2022,CUST_9499,2234,5,77232.1,Net Banking,East
5948,4/17/2021,CUST_4621,2218,8,63387.33,Credit Card,West
5949,8/6/2024,CUST_8303,3020,9,98860.56,Credit Card,South
5950,9/12/2023,CUST_7129,2407,5,35086.5,Credit Card,East
5951,1/31/2023,CUST_7408,2410,9,7114.48,Net Banking,East
5952,2/10/2024,CUST_8586,2539,2,73700.65,Cash,West
5953,7/30/2021,CUST_9199,2414,9,52651.61,Credit Card,West
5954,12/27/2024,CUST_3469,2734,4,22107.19,Credit Card,North
5955,11/23/2023,CUST_6651,2840,6,78391.17,Net Banking,North
5956,9/13/2021,CUST_1402,2605,6,21171.79,Cash,West
5957,8/7/2022,CUST_8909,2329,6,26805.5,Credit Card,North
5958,6/21/2021,CUST_2712,2081,2,10160.33,Credit Card,East
5959,11/25/2021,CUST_5840,3017,7,40543.8,UPI,West
5960,7/13/2022,CUST_7815,2426,6,42473.99,Cash,West
5961,7/10/2023,CUST_2406,2985,1,51941.62,Debit Card,South
5962,11/18/2023,CUST_2901,2678,2,71187.46,Credit Card,East
5963,10/29/2021,CUST_3321,2481,7,90703.99,Net Banking,East
5964,6/15/2023,CUST_6707,2006,1,14635.68,UPI,Central
5965,7/7/2021,CUST_6110,2027,1,6380.46,Debit Card,Central
5966,3/31/2022,CUST_6620,2183,1,2834.59,Debit Card,South
5967,7/13/2023,CUST_8460,2227,8,15218.52,UPI,Central
5968,12/17/2022,CUST_4389,3012,4,66137,Net Banking,North
5969,2/24/2021,CUST_9537,2306,4,73020.23,Debit Card,West
5970,4/30/2023,CUST_8912,2185,2,78864.07,Debit Card,North
5971,4/20/2021,CUST_6706,3048,1,25127.11,Cash,East
5972,3/23/2023,CUST_8801,2154,9,31283.59,Debit Card,Central
5973,10/26/2023,CUST_2599,2208,7,48830.33,Credit Card,North
5974,2/5/2023,CUST_8178,2525,4,7255.13,Credit Card,East
5975,4/28/2022,CUST_8412,2474,6,61503.01,UPI,Central
5976,3/2/2023,CUST_6225,2936,2,98389.77,UPI,West
5977,6/17/2021,CUST_2100,2607,7,36719.82,Net Banking,West
5978,2/7/2023,CUST_5919,2541,2,75531.9,Net Banking,Central
5979,4/5/2022,CUST_1732,2951,8,50503.36,Cash,West
5980,2/27/2021,CUST_2885,2103,8,13653.37,UPI,South
5981,10/15/2022,CUST_1370,2205,1,58641.51,Cash,Central
5982,7/22/2021,CUST_6620,2358,8,30687.55,Net Banking,South
5983,8/24/2024,CUST_2791,2081,2,4405.92,Debit Card,Central
5984,11/18/2022,CUST_3692,2596,6,63858.04,Cash,South
5985,10/27/2021,CUST_4996,2738,1,86034.3,Debit Card,West
5986,10/9/2021,CUST_9454,2641,5,35132.21,Cash,West
5987,3/20/2021,CUST_3858,2873,7,39639.26,Cash,North
5988,8/11/2022,CUST_3623,2238,1,89211.15,Net Banking,East
5989,8/26/2023,CUST_6422,2195,2,81547.27,Cash,South
5990,11/26/2024,CUST_7985,2094,7,71780.33,Net Banking,Central
5991,10/12/2021,CUST_8570,2020,6,25630.91,Cash,West
5992,12/15/2024,CUST_4798,2284,3,91111.45,Cash,West
5993,8/19/2023,CUST_7636,2350,2,16287.16,UPI,Central
5994,7/8/2023,CUST_4022,2674,4,63050.28,UPI,East
5995,6/14/2024,CUST_4053,2733,3,3851.32,Net Banking,Central
5996,1/11/2021,CUST_8080,2897,7,64728.26,Cash,South
5997,6/12/2021,CUST_7481,2550,8,28437.29,Debit Card,South
5998,2/8/2021,CUST_1478,2191,2,45518.02,Credit Card,North
5999,6/9/2022,CUST_4232,2764,7,35181.19,Net Banking,Central
6000,3/18/2022,CUST_8365,2702,8,18102.92,UPI,West
6001,11/3/2021,CUST_8037,2375,6,62576.1,UPI,North
6002,1/29/2024,CUST_7370,2234,6,88315.58,Net Banking,Central
6003,5/31/2024,CUST_1072,2821,1,95949.34,UPI,Central
6004,12/17/2023,CUST_4519,2820,4,20042.29,Debit Card,West
6005,5/17/2023,CUST_4371,2935,1,72019.9,UPI,East
6006,8/16/2021,CUST_5560,2557,4,66769.6,Credit Card,Central
6007,8/14/2022,CUST_2025,2790,2,34994.4,Credit Card,North
6008,5/2/2022,CUST_2667,2980,5,2890.82,Cash,West
6009,9/9/2022,CUST_9796,2864,9,69289.33,Debit Card,South
6010,9/7/2021,CUST_4063,2342,3,94603.99,UPI,East
6011,4/8/2021,CUST_6993,2232,8,63579.89,UPI,West
6012,5/4/2022,CUST_6340,2272,3,44093.98,Net Banking,North
6013,5/10/2023,CUST_4228,2121,6,52990.24,Cash,Central
6014,8/1/2024,CUST_8496,2327,4,20763.25,Credit Card,North
6015,6/29/2024,CUST_2867,2213,8,75303.87,Net Banking,Central
6016,7/26/2023,CUST_5298,2853,6,74895.56,Net Banking,West
6017,5/9/2021,CUST_9019,2989,8,15406.21,UPI,East
6018,8/16/2021,CUST_9646,2898,1,87919.86,Credit Card,West
6019,10/21/2023,CUST_6134,2372,6,27649.78,Net Banking,North
6020,5/7/2024,CUST_7367,2778,1,98243.35,UPI,North
6021,1/3/2024,CUST_7431,2735,1,38907.4,Cash,South
6022,2/3/2021,CUST_2871,2060,8,18610.52,Debit Card,South
6023,7/18/2024,CUST_6700,2268,7,35820.29,Credit Card,Central
6024,11/22/2023,CUST_6766,2990,3,44577.85,Cash,North
6025,3/23/2024,CUST_8501,3000,6,7861.47,UPI,South
6026,5/11/2022,CUST_3826,2232,9,58243.62,Debit Card,South
6027,10/22/2021,CUST_5873,2843,7,60165.61,Net Banking,West
6028,8/20/2022,CUST_2388,2903,3,74154.12,Cash,Central
6029,5/30/2023,CUST_3194,2095,6,3887.82,Net Banking,East
6030,1/4/2021,CUST_6131,2130,4,54582.58,Net Banking,West
6031,6/13/2024,CUST_2931,2536,3,6237.84,Debit Card,Central
6032,12/24/2022,CUST_4908,2644,9,70413.28,Debit Card,Central
6033,5/8/2022,CUST_6003,2026,2,6517.07,Net Banking,West
6034,3/14/2024,CUST_2916,2459,1,91261.06,Net Banking,South
6035,5/4/2023,CUST_3999,2693,2,70506.17,Debit Card,South
6036,1/19/2022,CUST_7116,2196,7,51231.59,UPI,East
6037,9/22/2024,CUST_3316,2887,1,44708.89,Credit Card,East
6038,9/30/2024,CUST_9369,2510,6,13936.59,Net Banking,Central
6039,6/25/2021,CUST_7364,2987,7,29808.94,Debit Card,East
6040,12/9/2023,CUST_7852,2709,9,87026.95,Cash,West
6041,1/9/2023,CUST_3258,2789,8,90540.83,Cash,East
6042,5/19/2021,CUST_7286,2305,6,1074.02,UPI,North
6043,12/14/2023,CUST_7931,2112,3,59819.5,UPI,Central
6044,1/20/2024,CUST_4043,2024,8,72210.76,Cash,North
6045,11/6/2023,CUST_8973,2322,7,62255.95,UPI,Central
6046,11/6/2023,CUST_9804,3036,3,9086.3,Net Banking,Central
6047,2/9/2024,CUST_3838,2962,9,22554.76,Debit Card,West
6048,2/11/2021,CUST_3733,3016,2,25783.69,Credit Card,South
6049,3/11/2023,CUST_9022,2339,3,83340.74,Debit Card,East
6050,8/21/2023,CUST_5732,2154,2,46856.74,Debit Card,North
6051,3/31/2021,CUST_3298,3007,1,49195.99,UPI,East
6052,7/25/2024,CUST_4065,2657,4,93554.41,Credit Card,Central
6053,3/4/2023,CUST_6154,2494,5,64071.5,Net Banking,North
6054,2/4/2023,CUST_8389,2678,6,89968.1,Cash,North
6055,6/4/2022,CUST_1878,2570,5,46194.38,Net Banking,Central
6056,2/3/2021,CUST_6882,2104,1,15794.19,UPI,East
6057,1/2/2023,CUST_1157,3039,3,93063.62,Cash,North
6058,5/19/2021,CUST_8939,2457,1,46411.81,Net Banking,East
6059,12/8/2022,CUST_3236,2776,5,18981.51,Debit Card,North
6060,5/9/2022,CUST_4196,2826,5,30937.18,UPI,South
6061,9/7/2024,CUST_7290,2482,6,6029.46,Credit Card,West
6062,7/10/2024,CUST_9281,2162,8,47361.76,Debit Card,Central
6063,8/1/2021,CUST_9109,2941,1,85459.69,Credit Card,West
6064,4/6/2024,CUST_7703,2910,4,93424.47,Cash,East
6065,11/12/2022,CUST_9056,2918,1,93327.62,Credit Card,West
6066,10/1/2021,CUST_7809,2181,9,13397.77,Debit Card,West
6067,4/1/2021,CUST_8272,3021,7,38823.33,Credit Card,West
6068,12/23/2022,CUST_9006,2916,7,3794.65,UPI,West
6069,1/24/2024,CUST_3740,2648,5,85661.37,UPI,Central
6070,11/25/2022,CUST_2354,2244,7,36516.82,Debit Card,South
6071,8/9/2024,CUST_1505,3019,2,63480.59,Net Banking,South
6072,12/25/2021,CUST_4613,2037,4,71774.95,Credit Card,West
6073,11/3/2024,CUST_5785,2211,7,43554.62,Debit Card,South
6074,8/10/2023,CUST_1535,2827,3,31337.79,Credit Card,South
6075,11/25/2024,CUST_5503,2845,2,96259.08,Debit Card,Central
6076,9/8/2023,CUST_4683,2074,2,96484.33,Credit Card,West
6077,7/17/2024,CUST_9808,2001,1,29654.2,Net Banking,East
6078,1/9/2022,CUST_5729,2187,5,48482.88,Debit Card,West
6079,10/4/2021,CUST_3755,2624,6,97311.57,UPI,South
6080,5/10/2021,CUST_8492,3042,6,1481.97,Net Banking,East
6081,7/27/2023,CUST_9115,2424,9,41855.15,UPI,South
6082,3/17/2021,CUST_9369,2935,4,10945.3,Net Banking,South
6083,8/24/2022,CUST_2854,2699,1,51406.64,UPI,North
6084,2/17/2022,CUST_2871,2745,6,3442.33,Net Banking,North
6085,3/31/2021,CUST_5389,2112,5,41282.94,Credit Card,North
6086,2/13/2022,CUST_9898,2457,6,22849.21,UPI,South
6087,3/27/2021,CUST_7010,2931,3,53797.53,Credit Card,West
6088,10/9/2022,CUST_9880,2680,2,99603.37,Debit Card,West
6089,9/28/2022,CUST_1681,2969,6,80253.07,Credit Card,South
6090,11/22/2023,CUST_8231,2745,1,84718.57,UPI,North
6091,3/27/2023,CUST_9951,2927,7,63891.23,Net Banking,South
6092,1/18/2024,CUST_4580,2234,7,5114.42,Credit Card,West
6093,8/28/2023,CUST_7965,2200,7,21472.97,Cash,West
6094,6/3/2022,CUST_2677,2455,1,92581.39,Net Banking,Central
6095,3/16/2021,CUST_5055,2005,4,37245.2,Debit Card,West
6096,8/17/2024,CUST_5877,2700,7,11260.04,Debit Card,Central
6097,1/27/2022,CUST_1528,2728,9,70538.13,UPI,South
6098,8/9/2022,CUST_8368,2598,5,30646.31,Net Banking,West
6099,1/2/2023,CUST_5305,2766,2,27616.83,Credit Card,Central
6100,4/8/2021,CUST_6711,2218,7,99799.77,Credit Card,West
