OrderID,Date,Region,Product,Category,Quantity,UnitPrice,CustomerID,SalesRep,PaymentMethod,TotalAmount,Outlier_mask,Month,Year,HighValue
1123,2024-08-01,South,Mouse,Electronics,12,1299,5147,Charlie,Cash,15588,False,8,2024,False
1184,2024-11-13,East,Tablet,Accessories,6,19,5192,Charlie,Net Banking,114,False,11,2024,False
1203,2024-04-22,West,Keyboard,Electronics,13,599,5058,Diana,Net Banking,7787,False,4,2024,False
1247,2024-07-17,Central,Keyboard,Accessories,13,1299,5080,Eve,UPI,16887,False,7,2024,False
1483,2024-12-22,East,Phone,Electronics,13,1299,5174,Diana,Credit Card,16887,False,12,2024,False
1306,2024-05-07,South,Tablet,Electronics,18,49,5172,Bob,Cash,882,False,5,2024,False
1362,2024-10-06,Central,Laptop,Electronics,16,19,5153,Frank,Cash,304,False,10,2024,False
1308,2024-06-24,West,Keyboard,Electronics,11,49,5139,Alice,Net Banking,539,False,6,2024,False
1408,2024-06-18,South,Laptop,Accessories,4,299,5131,Frank,Net Banking,1196,False,6,2024,False
1291,2024-12-14,East,Charger,Electronics,2,599,5131,Diana,UPI,1198,False,12,2024,False
1126,2024-04-10,Central,Tablet,Electronics,2,19,5085,Bob,Credit Card,38,False,4,2024,False
1311,2024-06-06,South,Charger,Accessories,16,1299,5108,Eve,UPI,20784,False,6,2024,True
1224,2024-07-02,Central,Phone,Electronics,8,19,5197,Charlie,Credit Card,152,False,7,2024,False
1441,2024-04-26,East,Laptop,Accessories,12,49,5068,Charlie,Credit Card,588,False,4,2024,False
1220,2024-07-16,South,Laptop,Electronics,18,19,5123,Eve,UPI,342,False,7,2024,False
1130,2024-08-05,West,Charger,Accessories,13,1299,5169,Unknown,Cash,16887,False,8,2024,False
1433,2024-05-24,East,Phone,Accessories,6,19,5052,Charlie,Credit Card,114,False,5,2024,False
1491,2024-06-28,East,Phone,Electronics,4,1299,5150,Eve,UPI,5196,False,6,2024,False
1337,2024-04-08,South,Charger,Accessories,11,49,5139,Bob,Unknown,539,False,4,2024,False
1389,2024-05-22,Central,Headphones,Electronics,7,299,5072,Charlie,Cash,2093,False,5,2024,False
1298,2024-06-17,South,Laptop,Electronics,15,299,5126,Bob,Debit Card,4485,False,6,2024,False
1366,2024-05-30,South,Phone,Electronics,18,49,5191,Charlie,UPI,882,False,5,2024,False
1302,2024-10-03,Central,Tablet,Accessories,11,1299,5116,Eve,Net Banking,14289,False,10,2024,False
1295,2024-11-05,North,Headphones,Accessories,2,299,5148,Eve,Debit Card,598,False,11,2024,False
1378,2024-12-20,East,Phone,Accessories,15,599,5115,Frank,Debit Card,8985,False,12,2024,False
1349,2024-09-09,East,Charger,Accessories,7,79,5047,Diana,Cash,553,False,9,2024,False
1113,2024-11-23,South,Keyboard,Electronics,13,1299,5057,Alice,Net Banking,16887,False,11,2024,False
1180,2024-09-15,North,Laptop,Accessories,9,1299,5099,Diana,Debit Card,11691,False,9,2024,False
1453,2024-04-27,East,Headphones,Electronics,16,899,5062,Bob,UPI,14384,False,4,2024,False
1348,2024-07-09,Central,Charger,Electronics,4,19,5156,Bob,Cash,76,False,7,2024,False
1339,2024-02-06,Central,Keyboard,Accessories,12,899,5015,Frank,Credit Card,10788,False,2,2024,False
1498,2024-01-04,West,Charger,Accessories,10,299,5132,Diana,Cash,2990,False,1,2024,False
1371,2024-10-25,East,Mouse,Electronics,18,79,5046,Diana,UPI,1422,False,10,2024,False
1234,2024-04-06,East,Headphones,Electronics,14,19,5072,Charlie,Net Banking,266,False,4,2024,False
1461,2024-10-04,South,Headphones,Accessories,3,49,5050,Frank,Credit Card,147,False,10,2024,False
1463,2024-09-03,South,Tablet,Accessories,13,899,5069,Eve,UPI,11687,False,9,2024,False
1165,2024-01-28,West,Tablet,Accessories,5,299,5074,Bob,Credit Card,1495,False,1,2024,False
1137,2024-02-11,East,Laptop,Accessories,6,19,5086,Charlie,UPI,114,False,2,2024,False
1198,2024-02-21,South,Mouse,Electronics,15,599,5092,Charlie,Debit Card,8985,False,2,2024,False
1259,2024-09-08,North,Keyboard,Accessories,18,299,5160,Unknown,Credit Card,5382,False,9,2024,False
1233,2024-05-23,North,Keyboard,Accessories,16,299,5085,Charlie,Debit Card,4784,False,5,2024,False
1116,2024-02-17,Central,Headphones,Electronics,15,1299,5021,Charlie,Debit Card,19485,False,2,2024,True
1121,2024-06-20,East,Tablet,Electronics,16,79,5165,Bob,UPI,1264,False,6,2024,False
1370,2024-04-13,East,Phone,Accessories,10,49,5181,Alice,Net Banking,490,False,4,2024,False
1225,2024-05-02,Central,Phone,Accessories,17,19,5051,Charlie,Debit Card,323,False,5,2024,False
1415,2024-02-29,Central,Keyboard,Accessories,8,1299,5073,Eve,Credit Card,10392,False,2,2024,False
1356,2024-08-10,North,Charger,Accessories,9,79,5087,Alice,Debit Card,711,False,8,2024,False
1128,2024-09-13,Central,Laptop,Accessories,5,79,5140,Bob,UPI,395,False,9,2024,False
1286,2024-09-10,West,Keyboard,Accessories,14,49,5059,Frank,Net Banking,686,False,9,2024,False
1424,2024-12-20,South,Tablet,Accessories,9,1299,5181,Alice,UPI,11691,False,12,2024,False
1108,2024-08-18,East,Headphones,Electronics,10,79,5170,Eve,Cash,790,False,8,2024,False
1382,2024-11-08,south,Charger,Electronics,2,899,5091,Eve,Credit Card,1798,False,11,2024,False
1334,2024-06-06,Central,Mouse,Accessories,17,79,5017,Diana,UPI,1343,False,6,2024,False
1134,2024-07-25,West,Headphones,Electronics,7,19,5196,Charlie,UPI,133,False,7,2024,False
1375,2024-06-18,South,Keyboard,Electronics,1,19,5137,Alice,UPI,19,False,6,2024,False
1045,2024-01-21,East,Charger,Accessories,9,899,5100,Alice,UPI,8091,False,1,2024,False
1477,2024-12-06,Central,Laptop,Accessories,6,49,5087,Alice,Credit Card,294,False,12,2024,False
1066,2024-04-15,North,Headphones,Electronics,12,599,5152,Eve,Net Banking,7188,False,4,2024,False
1284,2024-04-13,East,Keyboard,Electronics,10,899,5156,Alice,UPI,8990,False,4,2024,False
1086,2024-02-22,East,Headphones,Electronics,3,49,5073,Eve,Credit Card,147,False,2,2024,False
1243,2024-12-11,Central,Mouse,Electronics,9,79,5198,Bob,Cash,711,False,12,2024,False
1187,2024-11-02,West,Headphones,Electronics,1,49,5021,Diana,Cash,49,False,11,2024,False
1396,2024-02-20,Central,Tablet,Accessories,3,599,5113,Diana,Debit Card,1797,False,2,2024,False
1160,2024-06-18,North,Tablet,Electronics,8,19,5002,Frank,Net Banking,152,False,6,2024,False
1013,2024-04-09,East,Laptop,Electronics,14,79,5075,Alice,Credit Card,1106,False,4,2024,False
1036,2024-06-23,South,Headphones,Accessories,10,79,5069,Charlie,Credit Card,790,False,6,2024,False
1029,2024-12-10,South,Tablet,Accessories,2,299,5109,Alice,UPI,598,False,12,2024,False
1171,2024-05-07,East,Headphones,Accessories,17,19,5167,Frank,Unknown,323,False,5,2024,False
1143,2024-02-21,East,Keyboard,Accessories,1,19,5098,Frank,Cash,19,False,2,2024,False
1411,2024-02-23,Central,Tablet,Electronics,7,299,5028,Diana,Net Banking,2093,False,2,2024,False
1437,2024-04-01,West,Charger,Accessories,12,79,5187,Eve,Cash,948,False,4,2024,False
1222,2024-11-19,Unknown,Tablet,Accessories,8,299,5171,Eve,Credit Card,2392,False,11,2024,False
1096,2024-12-10,West,Tablet,Accessories,17,899,5178,Frank,Debit Card,15283,False,12,2024,False
1052,2024-08-29,West,Mouse,Accessories,18,19,5129,Eve,Net Banking,342,False,8,2024,False
1241,2024-05-27,East,Phone,Accessories,9,899,5042,Eve,Credit Card,8091,False,5,2024,False
1384,2024-06-21,North,Phone,Electronics,17,1299,5120,Eve,UPI,22083,False,6,2024,True
1352,2024-11-18,North,Charger,Electronics,13,599,5148,Alice,Net Banking,7787,False,11,2024,False
1391,2024-12-19,North,Phone,Electronics,10,19,5035,Frank,Credit Card,190,False,12,2024,False
1179,2024-08-20,South,Charger,Accessories,2,1299,5138,Diana,UPI,2598,False,8,2024,False
1042,2024-05-10,Central,Mouse,Electronics,6,19,5074,Frank,Debit Card,114,False,5,2024,False
1449,2024-08-26,Central,Tablet,Electronics,176,79,5120,Frank,Cash,13904,True,8,2024,False
1400,2024-07-08,North,Headphones,Accessories,10,1299,5014,Frank,Cash,12990,False,7,2024,False
1207,2024-01-02,North,Keyboard,Accessories,8,1299,5191,Frank,Cash,10392,False,1,2024,False
1283,2024-04-22,South,Phone,Electronics,14,1299,5004,Bob,Cash,18186,False,4,2024,True
1359,2024-11-18,North,Laptop,Accessories,10,49,5067,Alice,Net Banking,490,False,11,2024,False
1255,2024-05-30,Unknown,Keyboard,Accessories,6,599,5161,Diana,Credit Card,3594,False,5,2024,False
1425,2024-11-06,West,Tablet,Accessories,7,79,5061,Bob,Cash,553,False,11,2024,False
1005,2024-03-12,West,Mouse,Electronics,6,19,5004,Diana,UPI,114,False,3,2024,False
1257,2024-04-08,Central,Keyboard,Accessories,6,79,5008,Alice,Cash,474,False,4,2024,False
1462,2024-12-14,Central,Tablet,Electronics,16,599,5149,Eve,Cash,9584,False,12,2024,False
1101,2024-05-15,South,Phone,Accessories,4,49,5143,Bob,Net Banking,196,False,5,2024,False
1227,2024-10-20,North,Headphones,Accessories,8,79,5012,Eve,Debit Card,632,False,10,2024,False
1440,2024-08-16,West,  Laptop  ,Accessories,2,49,5196,Eve,Net Banking,98,False,8,2024,False
1214,2024-05-05,East,Laptop,Electronics,15,79,5042,Diana,Credit Card,1185,False,5,2024,False
1435,2024-11-14,East,Phone,Accessories,18,19,5142,Diana,Cash,342,False,11,2024,False
1172,2024-12-13,West,Tablet,Accessories,12,1299,5086,Bob,Credit Card,15588,False,12,2024,False
1099,2024-12-09,Unknown,Charger,Electronics,4,1299,5070,Diana,UPI,5196,False,12,2024,False
1293,2024-12-03,South,Headphones,Accessories,12,599,5196,Alice,UPI,7188,False,12,2024,False
1216,2024-02-22,South,Charger,Electronics,1,1299,5167,Frank,Debit Card,1299,False,2,2024,False
1062,2024-02-19,Central,Keyboard,Accessories,14,19,5188,Eve,UPI,266,False,2,2024,False
1048,2024-09-30,North,Keyboard,Electronics,18,299,5004,Diana,Debit Card,5382,False,9,2024,False
1033,2024-07-06,central,Keyboard,Electronics,18,49,5035,Alice,Cash,882,False,7,2024,False
1268,2024-02-06,South,Headphones,Electronics,1,1299,5032,Eve,Cash,1299,False,2,2024,False
1328,2024-02-04,South,Mouse,Accessories,8,49,5075,Eve,Debit Card,392,False,2,2024,False
1201,2024-04-22,Central,Charger,Electronics,12,299,5125,Diana,Cash,3588,False,4,2024,False
1484,2024-01-23,North,Laptop,Electronics,2,49,5047,Diana,Credit Card,98,False,1,2024,False
1028,2024-08-23,East,Keyboard,Electronics,7,599,5081,Bob,Debit Card,4193,False,8,2024,False
1426,2024-11-03,West,Headphones,Electronics,4,19,5164,Frank,UPI,76,False,11,2024,False
1231,2024-07-16,central,Mouse,Accessories,1,899,5041,Frank,Net Banking,899,False,7,2024,False
1261,2024-12-11,Central,Mouse,Electronics,9,299,5176,Frank,Cash,2691,False,12,2024,False
1379,2024-11-01,North,Headphones,Accessories,17,299,5134,Charlie,UPI,5083,False,11,2024,False
1289,2024-04-08,South,Charger,Electronics,8,79,5069,Diana,Net Banking,632,False,4,2024,False
1163,2024-05-13,Central,Keyboard,Electronics,1,19,5057,Unknown,Credit Card,19,False,5,2024,False
1438,2024-02-27,Central,Laptop,Accessories,3,19,5078,Bob,UPI,57,False,2,2024,False
1139,2024-03-03,West,Keyboard,Electronics,2,79,5081,Bob,Credit Card,158,False,3,2024,False
1063,2024-12-25,West,Keyboard,Electronics,11,79,5057,Alice,Cash,869,False,12,2024,False
1136,2024-12-11,West,Keyboard,Electronics,7,49,5071,Frank,Credit Card,343,False,12,2024,False
1129,2024-01-05,North,Mouse,Electronics,6,899,5189,Charlie,Net Banking,5394,False,1,2024,False
1493,2024-09-06,Central,Phone,Electronics,6,899,5051,Frank,Debit Card,5394,False,9,2024,False
1009,2024-05-01,West,Laptop,Accessories,19,49,5198,Diana,Debit Card,931,False,5,2024,False
1327,2024-01-04,Central,Tablet,Accessories,175,19,5058,Frank,Cash,3325,True,1,2024,False
1479,2024-04-09,North,Charger,Accessories,14,79,5168,Bob,UPI,1106,False,4,2024,False
1065,2024-02-23,Central,Charger,Electronics,12,1299,5084,Alice,UPI,15588,False,2,2024,False
1301,2024-10-15,Central,Headphones,Accessories,15,49,5009,Charlie,Cash,735,False,10,2024,False
1015,2024-05-31,Central,Laptop,Electronics,16,49,5137,Frank,Credit Card,784,False,5,2024,False
1157,2024-03-26,West,Headphones,Electronics,9,599,5074,Alice,Cash,5391,False,3,2024,False
1041,2024-11-15,South,Charger,Electronics,3,49,5149,Eve,Debit Card,147,False,11,2024,False
1380,2024-01-13,Central,Charger,Accessories,3,1299,5151,Charlie,Net Banking,3897,False,1,2024,False
1474,2024-08-25,West,Tablet,Accessories,1,1299,5065,Alice,Cash,1299,False,8,2024,False
1416,2024-04-17,Central,Mouse,Accessories,5,899,5124,Eve,Debit Card,4495,False,4,2024,False
1217,2024-06-20,East,Mouse,Accessories,11,79,5180,Alice,Credit Card,869,False,6,2024,False
1280,2024-06-09,North,Mouse,Accessories,3,599,5158,Bob,Credit Card,1797,False,6,2024,False
1448,2024-01-01,South,Tablet,Electronics,12,79,5169,Diana,Credit Card,948,False,1,2024,False
1487,2024-09-02,East,Tablet,Accessories,9,79,5147,Bob,Credit Card,711,False,9,2024,False
1338,2024-08-20,Central,Laptop,Accessories,7,49,5094,Diana,UPI,343,False,8,2024,False
1237,2024-07-05,Central,Keyboard,Accessories,9,599,5047,Bob,UPI,5391,False,7,2024,False
1208,2024-05-09,Central,Tablet,Accessories,18,899,5066,Charlie,Cash,16182,False,5,2024,False
1213,2024-08-12,Central,Charger,Electronics,15,299,5097,Bob,Credit Card,4485,False,8,2024,False
1296,2024-06-11,North,Phone,Accessories,16,599,5162,Charlie,Cash,9584,False,6,2024,False
1471,2024-03-09,East,Keyboard,Accessories,18,899,5137,Charlie,Credit Card,16182,False,3,2024,False
1252,2024-12-25,Central,Charger,Electronics,6,19,5114,Frank,UPI,114,False,12,2024,False
1100,2024-05-08,Central,Mouse,Accessories,2,49,5127,Bob,UPI,98,False,5,2024,False
1472,2024-02-16,North,Headphones,Accessories,8,49,5068,Eve,Credit Card,392,False,2,2024,False
1304,2024-05-14,South,Keyboard,Accessories,6,299,5134,Charlie,Credit Card,1794,False,5,2024,False
1351,2024-09-12,South,Keyboard,Accessories,12,899,5198,Charlie,Credit Card,10788,False,9,2024,False
1270,2024-01-09,South,Phone,Accessories,7,1299,5012,Alice,Debit Card,9093,False,1,2024,False
1202,2024-04-10,North,Laptop,Accessories,6,599,5168,Bob,Cash,3594,False,4,2024,False
1162,2024-03-02,North,Phone,Accessories,12,19,5112,Eve,Cash,228,False,3,2024,False
1044,2024-05-14,Unknown,Laptop,Electronics,6,899,5005,Frank,Credit Card,5394,False,5,2024,False
1218,2024-08-05,Central,Tablet,Accessories,10,19,5023,Diana,Debit Card,190,False,8,2024,False
1402,2024-05-29,East,Phone,Electronics,9,49,5102,Frank,Credit Card,441,False,5,2024,False
1191,2024-11-10,Central,Keyboard,Electronics,146,19,5068,Unknown,Cash,2774,True,11,2024,False
1310,2024-08-25,Central,Headphones,Electronics,11,19,5175,Charlie,Debit Card,209,False,8,2024,False
1260,2024-05-23,East,Charger,Electronics,13,79,5124,Charlie,Debit Card,1027,False,5,2024,False
1106,2024-10-15,Central,Tablet,Accessories,6,1299,5199,Diana,UPI,7794,False,10,2024,False
1054,2024-12-11,Central,Phone,Accessories,7,1299,5057,Alice,Credit Card,9093,False,12,2024,False
1390,2024-04-01,West,Mouse,Electronics,11,599,5190,Charlie,Net Banking,6589,False,4,2024,False
1002,2024-12-14,North,Laptop,Accessories,11,599,5161,Diana,Debit Card,6589,False,12,2024,False
1455,2024-03-29,Unknown,Mouse,Electronics,16,599,5176,Diana,Credit Card,9584,False,3,2024,False
1499,2024-01-16,North,Mouse,Electronics,144,1299,5055,Frank,Debit Card,187056,True,1,2024,True
1050,2024-11-11,Central,Mouse,Accessories,8,19,5039,Alice,Net Banking,152,False,11,2024,False
1420,2024-09-18,East,Phone,Electronics,9,49,5175,Alice,Cash,441,False,9,2024,False
1081,2024-10-22,East,Headphones,Accessories,5,899,5144,Unknown,Net Banking,4495,False,10,2024,False
1206,2024-04-22,North,Mouse,Electronics,10,19,5113,Charlie,UPI,190,False,4,2024,False
1035,2024-07-08,South,Laptop,Electronics,2,1299,5154,Frank,Cash,2598,False,7,2024,False
1431,2024-06-06,North,Charger,Electronics,12,899,5161,Charlie,Debit Card,10788,False,6,2024,False
1264,2024-01-02,North,Charger,Electronics,11,79,5004,Eve,UPI,869,False,1,2024,False
1428,2024-09-25,west,Laptop,Electronics,17,1299,5030,Diana,Net Banking,22083,False,9,2024,True
1367,2024-05-06,Central,Headphones,Electronics,19,899,5021,Diana,Debit Card,17081,False,5,2024,True
1092,2024-06-05,North,Keyboard,Electronics,5,299,5107,Eve,Net Banking,1495,False,6,2024,False
1340,2024-10-06,North,Laptop,Electronics,10,299,5091,Alice,Debit Card,2990,False,10,2024,False
1489,2024-04-09,Central,Laptop,Accessories,11,599,5052,Frank,Cash,6589,False,4,2024,False
1053,2024-09-21,South,Phone,Electronics,15,599,5024,Eve,Net Banking,8985,False,9,2024,False
1346,2024-07-06,North,Phone,Accessories,10,599,5066,Diana,UPI,5990,False,7,2024,False
1265,2024-10-30,North,Tablet,Electronics,1,599,5198,Frank,UPI,599,False,10,2024,False
1242,2024-09-08,Unknown,Tablet,Electronics,1,1299,5060,Frank,Credit Card,1299,False,9,2024,False
1014,2024-12-25,East,Laptop,Accessories,15,1299,5103,Alice,Debit Card,19485,False,12,2024,True
1316,2024-09-20,Unknown,Phone,Electronics,19,899,5021,Eve,Credit Card,17081,False,9,2024,True
1089,2024-09-08,Central,Phone,Accessories,7,19,5107,Bob,UPI,133,False,9,2024,False
1388,2024-05-21,North,Charger,Electronics,3,899,5100,Frank,Debit Card,2697,False,5,2024,False
1274,2024-10-30,West,Tablet,Accessories,17,299,5016,Unknown,Net Banking,5083,False,10,2024,False
1167,2024-02-13,Central,Tablet,Electronics,5,299,5144,Charlie,Net Banking,1495,False,2,2024,False
1329,2024-07-10,Central,Keyboard,Electronics,16,19,5185,Frank,Credit Card,304,False,7,2024,False
1319,2024-08-13,North,Tablet,Electronics,13,79,5161,Charlie,Credit Card,1027,False,8,2024,False
1135,2024-01-15,West,Mouse,Accessories,2,19,5127,Diana,Debit Card,38,False,1,2024,False
1307,2024-02-02,North,Keyboard,Electronics,12,1299,5121,Frank,UPI,15588,False,2,2024,False
1497,2024-11-20,South,Phone,Accessories,5,899,5179,Unknown,UPI,4495,False,11,2024,False
1320,2024-10-03,East,Headphones,Accessories,162,79,5163,Charlie,Cash,12798,True,10,2024,False
1244,2024-05-26,West,Phone,Accessories,16,899,5012,Eve,Net Banking,14384,False,5,2024,False
1055,2024-02-22,North,Charger,Accessories,11,299,5100,Frank,UPI,3289,False,2,2024,False
1364,2024-10-14,South,Laptop,Electronics,5,899,5038,Bob,Net Banking,4495,False,10,2024,False
1051,2024-01-14,North,  Headphones  ,Electronics,8,599,5163,Bob,Cash,4792,False,1,2024,False
1470,2024-08-07,east,Laptop,Electronics,6,49,5189,Eve,Net Banking,294,False,8,2024,False
1175,2024-08-12,East,Laptop,Electronics,6,599,5168,Diana,Debit Card,3594,False,8,2024,False
1446,2024-02-27,West,Laptop,Electronics,2,1299,5110,Bob,Debit Card,2598,False,2,2024,False
1190,2024-05-31,West,Laptop,Electronics,14,599,5127,Bob,Credit Card,8386,False,5,2024,False
1362,2024-10-06,Central,  Laptop  ,Electronics,16,19,5153,Frank,Cash,304,False,10,2024,False
1464,2024-03-16,West,Laptop,Accessories,19,79,5048,Alice,Credit Card,1501,False,3,2024,False
1188,2024-08-21,South,Phone,Accessories,17,599,5020,Diana,UPI,10183,False,8,2024,False
1170,2024-11-26,Central,Tablet,Electronics,17,79,5125,Eve,Cash,1343,False,11,2024,False
1059,2024-02-04,West,Mouse,Electronics,3,1299,5174,Frank,Credit Card,3897,False,2,2024,False
1475,2024-07-22,West,Keyboard,Electronics,16,49,5008,Alice,Credit Card,784,False,7,2024,False
1049,2024-03-29,central,Laptop,Electronics,12,19,5126,Diana,Net Banking,228,False,3,2024,False
1345,2024-04-08,South,Headphones,Electronics,10,599,5162,Diana,UPI,5990,False,4,2024,False
1236,2024-05-03,North,Charger,Electronics,5,19,5137,Charlie,Net Banking,95,False,5,2024,False
1253,2024-05-08,South,Laptop,Electronics,14,49,5107,Diana,Cash,686,False,5,2024,False
1022,2024-07-10,West,Tablet,Accessories,1,599,5003,Diana,Credit Card,599,False,7,2024,False
1314,2024-12-30,Central,Mouse,Accessories,4,299,5076,Eve,Debit Card,1196,False,12,2024,False
1460,2024-03-09,West,Charger,Accessories,8,599,5064,Charlie,Credit Card,4792,False,3,2024,False
1161,2024-02-14,North,Mouse,Accessories,11,599,5022,Diana,UPI,6589,False,2,2024,False
1277,2024-05-31,Central,Charger,Electronics,12,49,5109,Charlie,Net Banking,588,False,5,2024,False
1444,2024-05-06,West,Tablet,Electronics,17,299,5105,Bob,Debit Card,5083,False,5,2024,False
1192,2024-06-08,South,Laptop,Electronics,10,299,5110,Eve,Debit Card,2990,False,6,2024,False
1386,2024-11-16,West,Laptop,Electronics,5,599,5038,Frank,Cash,2995,False,11,2024,False
1294,2024-07-12,West,Charger,Accessories,5,79,5025,Diana,UPI,395,False,7,2024,False
1414,2024-02-22,North,Keyboard,Electronics,4,299,5063,Alice,Net Banking,1196,False,2,2024,False
1492,2024-08-10,Central,Keyboard,Accessories,18,299,5021,Frank,UPI,5382,False,8,2024,False
1344,2024-04-04,South,Mouse,Accessories,17,19,5016,Diana,Net Banking,323,False,4,2024,False
1258,2024-09-19,North,Tablet,Accessories,2,1299,5101,Eve,Net Banking,2598,False,9,2024,False
1309,2024-01-22,West,Headphones,Accessories,13,1299,5194,Bob,Net Banking,16887,False,1,2024,False
1150,2024-01-29,West,Headphones,Electronics,10,599,5177,Charlie,Net Banking,5990,False,1,2024,False
1131,2024-09-11,North,Charger,Electronics,9,49,5161,Alice,Credit Card,441,False,9,2024,False
1152,2024-01-13,Central,Charger,Accessories,14,19,5098,Eve,Credit Card,266,False,1,2024,False
1360,2024-12-25,North,Mouse,Accessories,10,899,5004,Charlie,UPI,8990,False,12,2024,False
1100,2024-05-08,Central,Mouse,Accessories,2,49,5127,Bob,UPI,98,False,5,2024,False
1373,2024-06-24,West,Tablet,Accessories,181,79,5145,Alice,Net Banking,14299,True,6,2024,False
1088,2024-08-04,Central,Mouse,Accessories,1,599,5184,Eve,Credit Card,599,False,8,2024,False
1459,2024-07-10,South,Tablet,Accessories,12,49,5011,Frank,Credit Card,588,False,7,2024,False
1331,2024-01-17,East,Phone,Electronics,4,49,5176,Diana,Net Banking,196,False,1,2024,False
1215,2024-05-09,Central,Charger,Electronics,2,299,5006,Diana,Debit Card,598,False,5,2024,False
1467,2024-03-26,North,Phone,Accessories,8,899,5195,Frank,Cash,7192,False,3,2024,False
1122,2024-12-25,South,Charger,Accessories,10,19,5049,Bob,Debit Card,190,False,12,2024,False
1185,2024-06-13,North,Mouse,Electronics,5,1299,5032,Alice,UPI,6495,False,6,2024,False
1021,2024-10-20,East,Charger,Electronics,2,899,5050,Eve,Cash,1798,False,10,2024,False
1189,2024-06-20,West,Charger,Electronics,19,19,5154,Alice,Credit Card,361,False,6,2024,False
1072,2024-06-10,North,Headphones,Electronics,4,899,5158,Frank,Cash,3596,False,6,2024,False
1107,2024-09-17,East,Headphones,Electronics,7,1299,5149,Bob,Cash,9093,False,9,2024,False
1271,2024-08-20,East,Tablet,Accessories,15,49,5139,Eve,Credit Card,735,False,8,2024,False
1436,2024-10-01,Central,Phone,Electronics,3,49,5053,Eve,Credit Card,147,False,10,2024,False
1103,2024-05-18,South,Laptop,Accessories,15,79,5148,Diana,Credit Card,1185,False,5,2024,False
